id,label
2998,0
2999,3
3000,3
3001,5
3002,3
3003,3
3004,5
3005,6
3006,1
3007,6
3008,3
3009,4
3010,5
3011,3
3012,3
3013,0
3014,0
3015,5
3016,5
3017,3
3018,4
3019,4
3020,3
3021,0
3022,3
3023,5
3024,3
3025,2
3026,0
3027,4
3028,4
3029,4
3030,2
3031,4
3032,4
3033,0
3034,0
3035,6
3036,5
3037,5
3038,3
3039,2
3040,2
3041,3
3042,0
3043,6
3044,6
3045,5
3046,2
3047,3
3048,6
3049,3
3050,3
3051,6
3052,3
3053,4
3054,2
3055,4
3056,3
3057,3
3058,2
3059,3
3060,4
3061,5
3062,0
3063,4
3064,4
3065,3
3066,4
3067,4
3068,4
3069,0
3070,3
3071,2
3072,3
3073,3
3074,2
3075,5
3076,6
3077,3
3078,2
3079,0
3080,3
3081,2
3082,3
3083,0
3084,4
3085,6
3086,0
3087,4
3088,4
3089,6
3090,5
3091,3
3092,6
3093,0
3094,0
3095,0
3096,6
3097,1
3098,3
3099,6
3100,4
3101,3
3102,2
3103,4
3104,4
3105,6
3106,6
3107,6
3108,2
3109,4
3110,3
3111,3
3112,3
3113,2
3114,4
3115,3
3116,4
3117,2
3118,6
3119,2
3120,6
3121,0
3122,3
3123,3
3124,6
3125,5
3126,3
3127,6
3128,3
3129,4
3130,0
3131,5
3132,0
3133,2
3134,4
3135,2
3136,5
3137,6
3138,3
3139,4
3140,4
3141,0
3142,4
3143,2
3144,3
3145,3
3146,6
3147,3
3148,4
3149,3
3150,4
3151,0
3152,2
3153,5
3154,6
3155,6
3156,3
3157,0
3158,6
3159,4
3160,6
3161,3
3162,3
3163,0
3164,0
3165,0
3166,6
3167,4
3168,3
3169,4
3170,3
3171,0
3172,6
3173,3
3174,5
3175,3
3176,0
3177,0
3178,6
3179,0
3180,4
3181,0
3182,3
3183,3
3184,3
3185,2
3186,3
3187,3
3188,3
3189,5
3190,5
3191,5
3192,2
3193,6
3194,2
3195,6
3196,5
3197,3
3198,6
3199,3
3200,0
3201,2
3202,2
3203,5
3204,2
3205,4
3206,4
3207,3
3208,4
3209,0
3210,5
3211,2
3212,4
3213,4
3214,5
3215,2
3216,3
3217,5
3218,6
3219,2
3220,3
3221,3
3222,3
3223,1
3224,0
3225,0
3226,0
3227,2
3228,3
3229,6
3230,6
3231,3
3232,5
3233,3
3234,2
3235,3
3236,3
3237,2
3238,3
3239,6
3240,3
3241,5
3242,6
3243,5
3244,5
3245,0
3246,5
3247,4
3248,6
3249,3
3250,5
3251,3
3252,6
3253,2
3254,4
3255,6
3256,3
3257,5
3258,3
3259,3
3260,3
3261,3
3262,5
3263,0
3264,5
3265,3
3266,6
3267,2
3268,2
3269,3
3270,0
3271,4
3272,3
3273,3
3274,3
3275,3
3276,0
3277,4
3278,2
3279,6
3280,2
3281,3
3282,4
3283,5
3284,3
3285,3
3286,5
3287,4
3288,3
3289,5
3290,3
3291,3
3292,0
3293,6
3294,2
3295,4
3296,2
3297,3
3298,1
3299,5
3300,5
3301,3
3302,0
3303,2
3304,0
3305,6
3306,3
3307,2
3308,0
3309,4
3310,3
3311,4
3312,6
3313,6
3314,3
3315,6
3316,2
3317,6
3318,3
3319,6
3320,5
3321,0
3322,5
3323,3
3324,3
3325,6
3326,5
3327,2
3328,6
3329,5
3330,3
3331,4
3332,3
3333,4
3334,0
3335,3
3336,3
3337,2
3338,3
3339,6
3340,5
3341,5
3342,2
3343,5
3344,0
3345,6
3346,2
3347,5
3348,6
3349,6
3350,1
3351,2
3352,2
3353,6
3354,0
3355,2
3356,5
3357,2
3358,2
3359,0
3360,3
3361,3
3362,0
3363,4
3364,3
3365,2
3366,3
3367,6
3368,5
3369,0
3370,5
3371,6
3372,3
3373,3
3374,3
3375,2
3376,0
3377,3
3378,3
3379,5
3380,5
3381,0
3382,3
3383,3
3384,3
3385,3
3386,5
3387,3
3388,2
3389,5
3390,3
3391,2
3392,3
3393,0
3394,4
3395,6
3396,5
3397,3
3398,5
3399,3
3400,2
3401,6
3402,2
3403,3
3404,6
3405,0
3406,3
3407,4
3408,2
3409,4
3410,2
3411,4
3412,3
3413,4
3414,2
3415,6
3416,2
3417,6
3418,6
3419,2
3420,2
3421,3
3422,2
3423,3
3424,5
3425,3
3426,3
3427,5
3428,3
3429,3
3430,3
3431,0
3432,3
3433,4
3434,6
3435,3
3436,3
3437,6
3438,5
3439,3
3440,5
3441,3
3442,4
3443,2
3444,5
3445,6
3446,6
3447,5
3448,5
3449,0
3450,4
3451,2
3452,2
3453,6
3454,6
3455,3
3456,4
3457,6
3458,4
3459,0
3460,0
3461,5
3462,5
3463,0
3464,4
3465,0
3466,3
3467,2
3468,3
3469,6
3470,6
3471,3
3472,5
3473,0
3474,0
3475,4
3476,3
3477,4
3478,3
3479,2
3480,0
3481,2
3482,4
3483,0
3484,4
3485,5
3486,2
3487,4
3488,5
3489,4
3490,4
3491,3
3492,5
3493,4
3494,6
3495,5
3496,3
3497,4
3498,4
3499,5
3500,3
3501,4
3502,0
3503,0
3504,3
3505,3
3506,3
3507,5
3508,0
3509,4
3510,5
3511,3
3512,3
3513,3
3514,3
3515,3
3516,5
3517,3
3518,4
3519,0
3520,6
3521,3
3522,3
3523,4
3524,2
3525,3
3526,0
3527,3
3528,2
3529,6
3530,6
3531,4
3532,0
3533,3
3534,2
3535,5
3536,6
3537,4
3538,6
3539,3
3540,3
3541,3
3542,3
3543,6
3544,0
3545,3
3546,0
3547,0
3548,0
3549,0
3550,5
3551,5
3552,3
3553,0
3554,4
3555,3
3556,6
3557,3
3558,6
3559,5
3560,2
3561,3
3562,4
3563,0
3564,3
3565,3
3566,4
3567,4
3568,3
3569,5
3570,5
3571,3
3572,5
3573,2
3574,3
3575,0
3576,6
3577,4
3578,4
3579,4
3580,3
3581,3
3582,2
3583,3
3584,0
3585,5
3586,4
3587,5
3588,2
3589,2
3590,4
3591,1
3592,4
3593,0
3594,0
3595,4
3596,5
3597,3
3598,2
3599,6
3600,3
3601,3
3602,3
3603,4
3604,6
3605,3
3606,3
3607,6
3608,5
3609,3
3610,3
3611,3
3612,4
3613,5
3614,2
3615,3
3616,0
3617,4
3618,4
3619,2
3620,5
3621,2
3622,0
3623,3
3624,6
3625,6
3626,3
3627,6
3628,4
3629,2
3630,5
3631,3
3632,4
3633,6
3634,2
3635,3
3636,3
3637,4
3638,4
3639,4
3640,6
3641,3
3642,2
3643,3
3644,6
3645,3
3646,2
3647,6
3648,2
3649,4
3650,4
3651,3
3652,2
3653,6
3654,2
3655,5
3656,3
3657,4
3658,4
3659,6
3660,6
3661,2
3662,2
3663,5
3664,3
3665,4
3666,4
3667,0
3668,3
3669,2
3670,0
3671,3
3672,2
3673,0
3674,6
3675,2
3676,3
3677,0
3678,4
3679,0
3680,6
3681,0
3682,0
3683,3
3684,4
3685,2
3686,0
3687,3
3688,0
3689,4
3690,3
3691,2
3692,2
3693,3
3694,3
3695,0
3696,3
3697,2
3698,2
3699,6
3700,0
3701,6
3702,4
3703,3
3704,6
3705,4
3706,4
3707,0
3708,2
3709,6
3710,2
3711,6
3712,4
3713,3
3714,4
3715,3
3716,6
3717,2
3718,0
3719,3
3720,4
3721,0
3722,6
3723,3
3724,4
3725,5
3726,0
3727,2
3728,4
3729,4
3730,3
3731,4
3732,2
3733,3
3734,3
3735,3
3736,5
3737,4
3738,6
3739,6
3740,5
3741,2
3742,4
3743,3
3744,6
3745,3
3746,3
3747,3
3748,6
3749,3
3750,5
3751,6
3752,4
3753,3
3754,4
3755,3
3756,5
3757,6
3758,4
3759,0
3760,6
3761,4
3762,4
3763,2
3764,5
3765,4
3766,0
3767,4
3768,2
3769,4
3770,5
3771,2
3772,4
3773,3
3774,4
3775,3
3776,5
3777,5
3778,4
3779,2
3780,3
3781,0
3782,6
3783,0
3784,3
3785,2
3786,4
3787,2
3788,6
3789,6
3790,4
3791,5
3792,6
3793,2
3794,5
3795,5
3796,2
3797,4
3798,3
3799,4
3800,4
3801,3
3802,3
3803,3
3804,3
3805,6
3806,3
3807,2
3808,4
3809,4
3810,0
3811,3
3812,2
3813,5
3814,0
3815,5
3816,3
3817,4
3818,3
3819,6
3820,5
3821,3
3822,5
3823,4
3824,4
3825,3
3826,3
3827,3
3828,4
3829,3
3830,3
3831,2
3832,4
3833,3
3834,5
3835,3
3836,4
3837,6
3838,3
3839,3
3840,3
3841,6
3842,0
3843,3
3844,6
3845,5
3846,4
3847,3
3848,2
3849,5
3850,5
3851,3
3852,2
3853,4
3854,0
3855,4
3856,2
3857,4
3858,4
3859,3
3860,2
3861,5
3862,2
3863,3
3864,4
3865,5
3866,5
3867,4
3868,2
3869,3
3870,6
3871,6
3872,6
3873,2
3874,3
3875,4
3876,4
3877,0
3878,6
3879,2
3880,6
3881,3
3882,5
3883,5
3884,3
3885,3
3886,6
3887,2
3888,5
3889,4
3890,6
3891,4
3892,4
3893,0
3894,6
3895,3
3896,6
3897,6
3898,4
3899,3
3900,0
3901,0
3902,0
3903,3
3904,1
3905,0
3906,6
3907,3
3908,2
3909,3
3910,6
3911,5
3912,5
3913,6
3914,4
3915,6
3916,4
3917,4
3918,4
3919,3
3920,0
3921,3
3922,3
3923,0
3924,4
3925,3
3926,6
3927,3
3928,0
3929,4
3930,4
3931,4
3932,6
3933,5
3934,4
3935,6
3936,5
3937,2
3938,4
3939,2
3940,3
3941,6
3942,0
3943,4
3944,2
3945,4
3946,3
3947,6
3948,3
3949,3
3950,2
3951,6
3952,6
3953,3
3954,4
3955,4
3956,5
3957,3
3958,3
3959,3
3960,3
3961,3
3962,2
3963,0
3964,2
3965,2
3966,3
3967,2
3968,3
3969,4
3970,6
3971,0
3972,5
3973,2
3974,2
3975,4
3976,3
3977,2
3978,4
3979,4
3980,3
3981,0
3982,4
3983,4
3984,0
3985,6
3986,0
3987,3
3988,4
3989,3
3990,5
3991,6
3992,6
3993,6
3994,0
3995,4
3996,5
3997,0
3998,0
3999,5
4000,2
4001,3
4002,0
4003,6
4004,2
4005,2
4006,4
4007,5
4008,2
4009,6
4010,2
4011,6
4012,5
4013,4
4014,3
4015,3
4016,3
4017,5
4018,6
4019,6
4020,5
4021,3
4022,6
4023,3
4024,0
4025,3
4026,6
4027,0
4028,2
4029,0
4030,2
4031,0
4032,4
4033,3
4034,3
4035,6
4036,0
4037,4
4038,6
4039,5
4040,0
4041,3
4042,3
4043,6
4044,5
4045,4
4046,5
4047,6
4048,3
4049,0
4050,2
4051,6
4052,0
4053,3
4054,6
4055,6
4056,4
4057,2
4058,1
4059,4
4060,4
4061,4
4062,2
4063,6
4064,6
4065,0
4066,2
4067,4
4068,0
4069,5
4070,4
4071,6
4072,6
4073,3
4074,0
4075,3
4076,4
4077,6
4078,3
4079,0
4080,5
4081,0
4082,6
4083,3
4084,3
4085,6
4086,3
4087,3
4088,3
4089,0
4090,4
4091,0
4092,0
4093,4
4094,4
4095,0
4096,3
4097,6
4098,3
4099,3
4100,6
4101,6
4102,3
4103,3
4104,3
4105,5
4106,0
4107,3
4108,2
4109,0
4110,0
4111,6
4112,4
4113,3
4114,2
4115,3
4116,6
4117,4
4118,4
4119,5
4120,4
4121,4
4122,3
4123,4
4124,4
4125,2
4126,5
4127,4
4128,0
4129,4
4130,6
4131,3
4132,2
4133,2
4134,4
4135,3
4136,6
4137,5
4138,3
4139,2
4140,0
4141,6
4142,5
4143,4
4144,4
4145,6
4146,6
4147,6
4148,6
4149,0
4150,3
4151,4
4152,6
4153,6
4154,4
4155,3
4156,6
4157,2
4158,4
4159,2
4160,5
4161,0
4162,3
4163,6
4164,4
4165,3
4166,5
4167,4
4168,3
4169,2
4170,3
4171,5
4172,5
4173,5
4174,4
4175,2
4176,6
4177,2
4178,3
4179,3
4180,2
4181,3
4182,3
4183,2
4184,6
4185,3
4186,0
4187,4
4188,6
4189,1
4190,2
4191,3
4192,3
4193,5
4194,6
4195,4
4196,2
4197,3
4198,3
4199,6
4200,3
4201,4
4202,0
4203,3
4204,2
4205,2
4206,0
4207,4
4208,6
4209,3
4210,6
4211,4
4212,0
4213,0
4214,2
4215,4
4216,6
4217,4
4218,5
4219,5
4220,5
4221,2
4222,0
4223,2
4224,3
4225,5
4226,3
4227,0
4228,3
4229,3
4230,5
4231,3
4232,0
4233,3
4234,6
4235,2
4236,3
4237,3
4238,5
4239,6
4240,3
4241,0
4242,6
4243,5
4244,5
4245,2
4246,0
4247,0
4248,2
4249,2
4250,4
4251,3
4252,2
4253,2
4254,4
4255,3
4256,6
4257,0
4258,2
4259,5
4260,2
4261,6
4262,6
4263,3
4264,0
4265,4
4266,3
4267,3
4268,0
4269,3
4270,0
4271,0
4272,4
4273,6
4274,5
4275,3
4276,1
4277,0
4278,4
4279,4
4280,4
4281,5
4282,0
4283,6
4284,6
4285,2
4286,3
4287,0
4288,5
4289,3
4290,5
4291,3
4292,0
4293,5
4294,6
4295,0
4296,5
4297,2
4298,5
4299,0
4300,3
4301,3
4302,3
4303,5
4304,2
4305,5
4306,1
4307,3
4308,0
4309,6
4310,6
4311,2
4312,3
4313,2
4314,6
4315,6
4316,6
4317,6
4318,6
4319,2
4320,5
4321,3
4322,6
4323,1
4324,3
4325,3
4326,2
4327,4
4328,3
4329,3
4330,3
4331,6
4332,0
4333,5
4334,4
4335,4
4336,5
4337,3
4338,0
4339,3
4340,3
4341,3
4342,4
4343,3
4344,4
4345,3
4346,5
4347,0
4348,5
4349,6
4350,5
4351,3
4352,4
4353,3
4354,4
4355,6
4356,0
4357,3
4358,4
4359,3
4360,5
4361,2
4362,2
4363,5
4364,2
4365,3
4366,3
4367,5
4368,5
4369,3
4370,3
4371,4
4372,4
4373,6
4374,5
4375,5
4376,2
4377,2
4378,0
4379,4
4380,3
4381,3
4382,2
4383,3
4384,6
4385,3
4386,4
4387,6
4388,6
4389,6
4390,6
4391,0
4392,4
4393,4
4394,5
4395,4
4396,3
4397,3
4398,5
4399,4
4400,5
4401,0
4402,5
4403,4
4404,5
4405,3
4406,4
4407,0
4408,3
4409,2
4410,6
4411,0
4412,5
4413,0
4414,4
4415,6
4416,0
4417,5
4418,4
4419,5
4420,2
4421,6
4422,6
4423,3
4424,3
4425,4
4426,3
4427,3
4428,3
4429,4
4430,5
4431,2
4432,4
4433,4
4434,0
4435,6
4436,0
4437,4
4438,6
4439,5
4440,4
4441,4
4442,3
4443,3
4444,2
4445,0
4446,2
4447,5
4448,3
4449,2
4450,6
4451,6
4452,2
4453,3
4454,6
4455,4
4456,3
4457,3
4458,3
4459,0
4460,2
4461,6
4462,5
4463,6
4464,6
4465,0
4466,6
4467,4
4468,2
4469,2
4470,0
4471,3
4472,4
4473,3
4474,3
4475,4
4476,4
4477,4
4478,4
4479,6
4480,5
4481,4
4482,5
4483,4
4484,2
4485,5
4486,4
4487,5
4488,6
4489,4
4490,6
4491,2
4492,6
4493,5
4494,4
4495,6
4496,4
4497,4
4498,5
4499,4
4500,6
4501,5
4502,4
4503,5
4504,6
4505,5
4506,3
4507,2
4508,6
4509,5
4510,6
4511,0
4512,5
4513,4
4514,4
4515,5
4516,0
4517,5
4518,4
4519,5
4520,6
4521,6
4522,2
4523,5
4524,6
4525,3
4526,6
4527,4
4528,2
4529,5
4530,5
4531,3
4532,3
4533,6
4534,3
4535,4
4536,0
4537,2
4538,5
4539,6
4540,2
4541,3
4542,3
4543,3
4544,4
4545,0
4546,5
4547,6
4548,3
4549,3
4550,4
4551,6
4552,0
4553,6
4554,2
4555,6
4556,3
4557,2
4558,3
4559,3
4560,3
4561,6
4562,2
4563,3
4564,6
4565,3
4566,3
4567,3
4568,2
4569,2
4570,6
4571,5
4572,3
4573,3
4574,5
4575,2
4576,5
4577,4
4578,4
4579,5
4580,5
4581,6
4582,3
4583,5
4584,6
4585,2
4586,3
4587,6
4588,3
4589,0
4590,3
4591,4
4592,3
4593,3
4594,6
4595,3
4596,3
4597,0
4598,6
4599,6
4600,6
4601,3
4602,0
4603,0
4604,2
4605,3
4606,3
4607,6
4608,3
4609,3
4610,3
4611,6
4612,2
4613,3
4614,0
4615,0
4616,0
4617,2
4618,6
4619,5
4620,6
4621,2
4622,6
4623,6
4624,3
4625,6
4626,6
4627,3
4628,0
4629,6
4630,3
4631,4
4632,3
4633,4
4634,6
4635,6
4636,0
4637,4
4638,0
4639,3
4640,6
4641,6
4642,3
4643,3
4644,6
4645,3
4646,6
4647,6
4648,2
4649,6
4650,6
4651,3
4652,3
4653,3
4654,2
4655,5
4656,1
4657,6
4658,6
4659,4
4660,3
4661,4
4662,6
4663,6
4664,4
4665,3
4666,3
4667,0
4668,2
4669,0
4670,3
4671,0
4672,4
4673,6
4674,2
4675,3
4676,6
4677,3
4678,3
4679,6
4680,3
4681,3
4682,3
4683,6
4684,4
4685,3
4686,4
4687,2
4688,0
4689,3
4690,6
4691,1
4692,5
4693,6
4694,2
4695,4
4696,3
4697,0
4698,4
4699,0
4700,3
4701,0
4702,0
4703,2
4704,5
4705,2
4706,5
4707,3
4708,3
4709,5
4710,4
4711,3
4712,2
4713,4
4714,6
4715,2
4716,4
4717,3
4718,6
4719,4
4720,4
4721,2
4722,0
4723,2
4724,4
4725,2
4726,4
4727,5
4728,3
4729,0
4730,5
4731,1
4732,2
4733,6
4734,3
4735,4
4736,3
4737,5
4738,6
4739,0
4740,3
4741,6
4742,5
4743,2
4744,3
4745,3
4746,3
4747,0
4748,2
4749,2
4750,4
4751,5
4752,1
4753,0
4754,5
4755,3
4756,3
4757,0
4758,6
4759,0
4760,0
4761,4
4762,2
4763,2
4764,0
4765,3
4766,4
4767,6
4768,4
4769,4
4770,4
4771,2
4772,4
4773,4
4774,6
4775,6
4776,3
4777,0
4778,0
4779,3
4780,0
4781,3
4782,6
4783,6
4784,6
4785,5
4786,3
4787,0
4788,3
4789,3
4790,3
4791,4
4792,4
4793,6
4794,4
4795,3
4796,3
4797,4
4798,6
4799,2
4800,3
4801,3
4802,3
4803,3
4804,4
4805,4
4806,0
4807,5
4808,0
4809,6
4810,0
4811,6
4812,4
4813,6
4814,3
4815,3
4816,4
4817,5
4818,4
4819,3
4820,0
4821,4
4822,0
4823,0
4824,4
4825,3
4826,6
4827,2
4828,2
4829,3
4830,3
4831,6
4832,6
4833,3
4834,6
4835,4
4836,5
4837,0
4838,0
4839,3
4840,5
4841,4
4842,4
4843,3
4844,6
4845,4
4846,4
4847,5
4848,2
4849,6
4850,2
4851,6
4852,0
4853,6
4854,6
4855,4
4856,0
4857,0
4858,0
4859,3
4860,3
4861,3
4862,4
4863,3
4864,3
4865,3
4866,3
4867,3
4868,2
4869,3
4870,3
4871,3
4872,2
4873,5
4874,0
4875,3
4876,0
4877,6
4878,0
4879,3
4880,2
4881,6
4882,3
4883,0
4884,4
4885,5
4886,4
4887,4
4888,6
4889,2
4890,4
4891,5
4892,3
4893,6
4894,0
4895,0
4896,6
4897,3
4898,0
4899,4
4900,5
4901,3
4902,3
4903,5
4904,3
4905,2
4906,4
4907,2
4908,2
4909,0
4910,4
4911,5
4912,4
4913,0
4914,6
4915,3
4916,5
4917,6
4918,2
4919,4
4920,0
4921,2
4922,6
4923,3
4924,3
4925,3
4926,2
4927,3
4928,6
4929,6
4930,3
4931,6
4932,5
4933,3
4934,4
4935,2
4936,0
4937,3
4938,3
4939,6
4940,2
4941,2
4942,0
4943,5
4944,6
4945,1
4946,4
4947,6
4948,4
4949,4
4950,2
4951,3
4952,5
4953,0
4954,5
4955,3
4956,3
4957,6
4958,2
4959,2
4960,0
4961,3
4962,6
4963,4
4964,0
4965,6
4966,3
4967,6
4968,4
4969,5
4970,4
4971,0
4972,4
4973,3
4974,5
4975,5
4976,0
4977,3
4978,3
4979,0
4980,6
4981,2
4982,3
4983,3
4984,3
4985,6
4986,4
4987,3
4988,4
4989,6
4990,0
4991,2
4992,3
4993,6
4994,3
4995,4
4996,3
4997,3
4998,3
4999,4
5000,0
5001,6
5002,3
5003,6
5004,2
5005,4
5006,5
5007,3
5008,0
5009,4
5010,5
5011,2
5012,2
5013,2
5014,3
5015,4
5016,2
5017,3
5018,6
5019,3
5020,6
5021,2
5022,3
5023,4
5024,4
5025,4
5026,6
5027,6
5028,3
5029,0
5030,6
5031,4
5032,6
5033,3
5034,2
5035,3
5036,6
5037,5
5038,6
5039,0
5040,3
5041,6
5042,6
5043,2
5044,3
5045,2
5046,3
5047,6
5048,0
5049,4
5050,3
5051,4
5052,5
5053,0
5054,0
5055,4
5056,6
5057,0
5058,2
5059,6
5060,4
5061,4
5062,4
5063,0
5064,3
5065,3
5066,0
5067,2
5068,0
5069,4
5070,3
5071,6
5072,4
5073,4
5074,3
5075,3
5076,4
5077,4
5078,6
5079,4
5080,2
5081,3
5082,3
5083,6
5084,3
5085,0
5086,6
5087,5
5088,0
5089,4
5090,3
5091,0
5092,3
5093,3
5094,3
5095,3
5096,3
5097,5
5098,2
5099,0
5100,2
5101,0
5102,6
5103,2
5104,3
5105,6
5106,6
5107,2
5108,6
5109,2
5110,3
5111,3
5112,3
5113,5
5114,2
5115,5
5116,4
5117,0
5118,3
5119,6
5120,4
5121,4
5122,6
5123,3
5124,2
5125,6
5126,2
5127,5
5128,6
5129,0
5130,1
5131,0
5132,3
5133,4
5134,4
5135,6
5136,2
5137,6
5138,6
5139,5
5140,6
5141,4
5142,2
5143,3
5144,4
5145,2
5146,2
5147,5
5148,3
5149,4
5150,5
5151,6
5152,6
5153,0
5154,3
5155,5
5156,6
5157,6
5158,2
5159,0
5160,3
5161,0
5162,3
5163,6
5164,2
5165,3
5166,2
5167,0
5168,2
5169,3
5170,3
5171,6
5172,4
5173,0
5174,4
5175,2
5176,0
5177,3
5178,2
5179,5
5180,2
5181,3
5182,0
5183,5
5184,2
5185,0
5186,3
5187,4
5188,3
5189,3
5190,6
5191,2
5192,6
5193,3
5194,4
5195,6
5196,0
5197,5
5198,3
5199,4
5200,6
5201,4
5202,6
5203,6
5204,3
5205,4
5206,6
5207,6
5208,0
5209,3
5210,0
5211,0
5212,6
5213,5
5214,0
5215,5
5216,4
5217,3
5218,2
5219,6
5220,0
5221,4
5222,6
5223,2
5224,2
5225,3
5226,5
5227,4
5228,4
5229,5
5230,0
5231,6
5232,2
5233,5
5234,3
5235,3
5236,5
5237,3
5238,6
5239,4
5240,6
5241,6
5242,6
5243,3
5244,4
5245,0
5246,3
5247,2
5248,4
5249,3
5250,6
5251,5
5252,4
5253,3
5254,2
5255,4
5256,3
5257,2
5258,3
5259,4
5260,2
5261,6
5262,5
5263,0
5264,6
5265,3
5266,3
5267,3
5268,6
5269,2
5270,4
5271,5
5272,5
5273,3
5274,0
5275,4
5276,3
5277,0
5278,5
5279,3
5280,6
5281,3
5282,3
5283,6
5284,3
5285,3
5286,6
5287,0
5288,0
5289,3
5290,3
5291,4
5292,2
5293,5
5294,4
5295,2
5296,2
5297,6
5298,2
5299,2
5300,3
5301,6
5302,6
5303,4
5304,6
5305,6
5306,3
5307,6
5308,2
5309,6
5310,5
5311,4
5312,0
5313,4
5314,0
5315,3
5316,3
5317,6
5318,3
5319,3
5320,3
5321,3
5322,2
5323,0
5324,2
5325,3
5326,3
5327,3
5328,0
5329,5
5330,3
5331,3
5332,6
5333,3
5334,5
5335,4
5336,0
5337,4
5338,3
5339,3
5340,4
5341,5
5342,0
5343,0
5344,3
5345,5
5346,3
5347,3
5348,4
5349,5
5350,3
5351,5
5352,4
5353,6
5354,3
5355,2
5356,3
5357,3
5358,6
5359,4
5360,4
5361,3
5362,0
5363,6
5364,4
5365,3
5366,4
5367,3
5368,5
5369,3
5370,3
5371,0
5372,6
5373,3
5374,0
5375,3
5376,5
5377,3
5378,5
5379,4
5380,6
5381,6
5382,0
5383,3
5384,3
5385,3
5386,3
5387,4
5388,3
5389,2
5390,3
5391,6
5392,5
5393,6
5394,6
5395,5
5396,5
5397,3
5398,3
5399,6
5400,5
5401,4
5402,5
5403,3
5404,0
5405,3
5406,5
5407,2
5408,5
5409,6
5410,6
5411,4
5412,6
5413,2
5414,2
5415,3
5416,5
5417,4
5418,3
5419,3
5420,3
5421,4
5422,1
5423,2
5424,3
5425,3
5426,3
5427,3
5428,0
5429,4
5430,6
5431,0
5432,0
5433,2
5434,3
5435,2
5436,3
5437,0
5438,2
5439,3
5440,6
5441,3
5442,3
5443,5
5444,5
5445,6
5446,4
5447,6
5448,6
5449,2
5450,6
5451,4
5452,1
5453,4
5454,6
5455,3
5456,5
5457,0
5458,0
5459,3
5460,3
5461,4
5462,6
5463,2
5464,3
5465,6
5466,3
5467,6
5468,6
5469,0
5470,4
5471,3
5472,3
5473,3
5474,0
5475,6
5476,4
5477,6
5478,4
5479,3
5480,4
5481,4
5482,2
5483,4
5484,4
5485,3
5486,3
5487,6
5488,2
5489,3
5490,3
5491,5
5492,2
5493,2
5494,2
5495,0
5496,5
5497,3
5498,3
5499,5
5500,3
5501,3
5502,4
5503,4
5504,0
5505,3
5506,4
5507,5
5508,6
5509,1
5510,1
5511,3
5512,6
5513,3
5514,3
5515,6
5516,0
5517,4
5518,6
5519,2
5520,3
5521,3
5522,6
5523,4
5524,4
5525,6
5526,5
5527,3
5528,3
5529,3
5530,6
5531,6
5532,0
5533,4
5534,5
5535,4
5536,4
5537,6
5538,5
5539,6
5540,6
5541,2
5542,4
5543,0
5544,2
5545,4
5546,5
5547,3
5548,5
5549,3
5550,6
5551,5
5552,4
5553,2
5554,3
5555,6
5556,6
5557,6
5558,4
5559,3
5560,5
5561,2
5562,0
5563,6
5564,4
5565,4
5566,3
5567,5
5568,2
5569,3
5570,3
5571,3
5572,6
5573,6
5574,5
5575,4
5576,6
5577,5
5578,3
5579,4
5580,2
5581,2
5582,6
5583,2
5584,5
5585,3
5586,4
5587,2
5588,3
5589,4
5590,4
5591,5
5592,3
5593,0
5594,4
5595,6
5596,3
5597,3
5598,3
5599,4
5600,4
5601,0
5602,3
5603,5
5604,3
5605,5
5606,5
5607,5
5608,5
5609,3
5610,6
5611,3
5612,4
5613,3
5614,4
5615,3
5616,6
5617,6
5618,1
5619,3
5620,5
5621,6
5622,0
5623,0
5624,2
5625,6
5626,3
5627,2
5628,6
5629,4
5630,4
5631,6
5632,5
5633,3
5634,3
5635,0
5636,6
5637,4
5638,5
5639,3
5640,5
5641,6
5642,3
5643,5
5644,2
5645,0
5646,3
5647,4
5648,6
5649,2
5650,5
5651,6
5652,3
5653,2
5654,6
5655,3
5656,3
5657,0
5658,6
5659,3
5660,2
5661,0
5662,3
5663,4
5664,6
5665,3
5666,3
5667,4
5668,3
5669,4
5670,6
5671,4
5672,4
5673,2
5674,4
5675,3
5676,3
5677,6
5678,5
5679,3
5680,3
5681,0
5682,0
5683,3
5684,6
5685,3
5686,6
5687,5
5688,2
5689,3
5690,2
5691,2
5692,4
5693,5
5694,2
5695,2
5696,4
5697,0
5698,6
5699,5
5700,6
5701,3
5702,0
5703,4
5704,5
5705,3
5706,3
5707,3
5708,3
5709,3
5710,3
5711,5
5712,2
5713,6
5714,3
5715,3
5716,2
5717,2
5718,4
5719,6
5720,0
5721,0
5722,0
5723,3
5724,3
5725,6
5726,4
5727,6
5728,3
5729,3
5730,5
5731,4
5732,2
5733,6
5734,3
5735,2
5736,0
5737,3
5738,3
5739,4
5740,3
5741,4
5742,3
5743,5
5744,0
5745,0
5746,6
5747,4
5748,5
5749,6
5750,3
5751,3
5752,4
5753,3
5754,6
5755,4
5756,3
5757,5
5758,4
5759,3
5760,0
5761,3
5762,2
5763,3
5764,0
5765,2
5766,4
5767,4
5768,3
5769,2
5770,3
5771,1
5772,5
5773,1
5774,6
5775,0
5776,3
5777,6
5778,6
5779,4
5780,6
5781,4
5782,0
5783,6
5784,2
5785,3
5786,1
5787,6
5788,6
5789,4
5790,6
5791,3
5792,2
5793,0
5794,6
5795,4
5796,4
